Facies,Formation,Well Name,Depth,RHOB,DT,CGR,NPHI,PEF,MSFL,LLD
6,Dato_formacion,,4317.576,2.701281,48.019138,6.228311,0.051984,3.839751,959.781564,993.641379
6,Dato_formacion,,4317.7284,2.706024,48.087732,6.149974,0.051728,3.780749,1297.161166,1418.593989
5,Dato_formacion,,4317.8808,2.698525,48.016082,6.272149,0.056944,3.751044,1038.922085,1086.139748
5,Dato_formacion,,4318.0332,2.695056,47.931362,6.198905,0.061646,3.677168,1503.709399,1564.928956
6,Dato_formacion,,4318.1856,2.690304,47.940564,6.000665,0.069637,3.52562,1200.106254,1219.318206
5,Dato_formacion,,4318.338,2.668551,48.430269,6.000665,0.081826,3.512197,2007.440323,2033.764611
5,Dato_formacion,,4318.4904,2.671847,48.732969,6.000006,0.088867,3.288045,658.078189,976.756162
5,Dato_formacion,,4318.6428,2.662084,48.148546,6.00161,0.089433,3.411328,834.049928,1130.153348
5,Dato_formacion,,4318.7952,2.66899,47.990449,6.107094,0.085318,3.42226,1040.464859,1253.708508
5,Dato_formacion,,4318.9476,2.695621,47.843884,6,0.073905,3.347641,1046.880829,1409.199116
5,Dato_formacion,,4319.1,2.702398,48.047339,6.000003,0.061801,3.56703,962.000819,1266.933881
6,Dato_formacion,,4319.2524,2.708971,48.320243,6.000001,0.061314,3.485859,711.582931,1006.060344
5,Dato_formacion,,4319.4048,2.701393,48.793403,6.000013,0.065388,3.486801,427.984502,635.748051
5,Dato_formacion,,4319.5572,2.687431,49.184021,6.000013,0.074549,3.438772,249.431489,355.533775
5,Dato_formacion,,4319.7096,2.689069,49.070881,6,0.071209,3.505279,189.341444,261.895199
5,Dato_formacion,,4319.862,2.696517,48.895745,6,0.067317,3.504579,243.727452,349.494902
6,Dato_formacion,,4320.0144,2.707038,48.672796,6.000265,0.059147,3.571052,446.956877,612.553081
6,Dato_formacion,,4320.1668,2.722899,48.614382,6.359309,0.053917,3.48818,656.044301,847.2297
6,Dato_formacion,,4320.3192,2.733366,48.585464,6.132508,0.052037,3.391255,640.014051,982.219438
6,Dato_formacion,,4320.4716,2.736254,48.55084,6,0.052686,3.334211,549.571253,914.373073
6,Dato_formacion,,4320.624,2.736254,48.335711,6,0.052686,3.334211,730.935624,1230.54664
6,Dato_formacion,,4320.7764,2.741605,48.119039,6,0.052686,3.260602,583.834292,784.224023
6,Dato_formacion,,4320.9288,2.745175,47.861206,6,0.050536,3.267061,553.62491,807.644977
6,Dato_formacion,,4321.0812,2.750045,47.839494,6.000659,0.05103,3.187909,480.826728,713.259131
6,Dato_formacion,,4321.2336,2.749517,47.813895,6.079365,0.051647,3.179334,411.934534,624.74039
6,Dato_formacion,,4321.386,2.745143,47.80785,6,0.052665,3.212496,373.397893,502.899149
6,Dato_formacion,,4321.5384,2.741601,47.821557,6.610996,0.054931,3.203836,333.176561,422.910376
6,Dato_formacion,,4321.6908,2.738402,47.878244,7.323719,0.05429,3.265024,334.970933,354.128222
6,Dato_formacion,,4321.8432,2.738366,47.858925,7.995959,0.052537,3.312353,383.114774,334.282193
6,Dato_formacion,,4321.9956,2.740069,47.872945,8.211174,0.049673,3.363034,433.82405,341.560795
6,Dato_formacion,,4322.148,2.743478,48.005372,7.880366,0.04497,3.436534,446.624472,374.214076
6,Dato_formacion,,4322.3004,2.740003,48.166757,7.893449,0.042497,3.548366,465.492469,380.204787
6,Dato_formacion,,4322.4528,2.727063,48.206038,8.628468,0.044477,3.678625,418.990576,299.857885
6,Dato_formacion,,4322.6052,2.714084,48.198913,10.712872,0.045659,3.83008,249.104419,165.424436
6,Dato_formacion,,4322.7576,2.698517,48.554194,16.44035,0.052149,3.886522,105.898802,71.863281
4,Dato_formacion,,4322.91,2.692409,49.20269,16.519999,0.053514,3.931066,39.797949,35.297656
4,Dato_formacion,,4323.0624,2.666406,49.829695,21.496811,0.064825,4.010801,25.249249,22.352354
4,Dato_formacion,,4323.2148,2.644333,50.57728,25.558602,0.079016,3.955351,17.411351,15.416154
4,Dato_formacion,,4323.3672,2.627191,51.486342,36.088261,0.089586,3.938304,15.068694,12.703491
4,Dato_formacion,,4323.5196,2.619314,52.339,42.223953,0.091611,4.010888,14.015497,11.603495
4,Dato_formacion,,4323.672,2.60707,52.819525,46.118911,0.092946,4.162929,16.932179,12.804825
4,Dato_formacion,,4323.8244,2.616284,52.661169,43.352991,0.079683,4.390553,30.693575,19.87861
4,Dato_formacion,,4323.9768,2.650759,52.563913,32.880639,0.061021,4.370131,50.550658,30.861824
4,Dato_formacion,,4324.1292,2.684081,51.720884,23.818132,0.048254,4.212064,79.078452,48.285492
4,Dato_formacion,,4324.2816,2.708613,50.673077,15.653888,0.043412,3.972973,89.473606,71.524482
6,Dato_formacion,,4324.434,2.721042,49.912494,10.96911,0.043924,3.777367,109.479914,104.44282
6,Dato_formacion,,4324.5864,2.724715,49.374457,8.684992,0.046707,3.64953,148.972685,155.289882
6,Dato_formacion,,4324.7388,2.725273,48.832744,7.639134,0.050252,3.549851,194.574912,215.531561
6,Dato_formacion,,4324.8912,2.72345,48.326842,6.859931,0.053848,3.481106,233.197916,276.938856
6,Dato_formacion,,4325.0436,2.721137,47.984023,6.330525,0.05627,3.4497,256.746685,324.684884
6,Dato_formacion,,4325.196,2.722123,47.794979,6.38036,0.05728,3.409941,275.546305,342.418195
6,Dato_formacion,,4325.3484,2.723282,47.692676,6.537655,0.058316,3.367328,280.261875,338.418065
6,Dato_formacion,,4325.5008,2.715027,47.704529,6.217026,0.061498,3.398647,261.530714,333.169196
5,Dato_formacion,,4325.6532,2.694483,47.903157,6.000018,0.067817,3.52055,272.753643,332.879299
5,Dato_formacion,,4325.8056,2.677559,48.174419,6.066633,0.076185,3.540035,337.147769,400.753006
5,Dato_formacion,,4325.958,2.662595,48.495749,6.161852,0.080493,3.639451,425.2915,514.111013
5,Dato_formacion,,4326.1104,2.660146,48.572957,6.085054,0.083946,3.582261,477.400264,634.875554
5,Dato_formacion,,4326.2628,2.661607,48.787745,6,0.084041,3.55855,527.882476,747.552985
5,Dato_formacion,,4326.4152,2.666482,48.919561,6,0.083663,3.499395,607.469361,896.80751
5,Dato_formacion,,4326.5676,2.666465,48.961869,6,0.083672,3.499385,603.740755,900.339687
5,Dato_formacion,,4326.72,2.679353,48.86145,6,0.08764,3.211814,558.977842,903.979701
5,Dato_formacion,,4326.8724,2.679353,48.545285,6,0.08764,3.211814,404.035154,626.934972
5,Dato_formacion,,4327.0248,2.703111,48.449174,6.253646,0.080593,3.067361,914.244165,1274.358155
5,Dato_formacion,,4327.1772,2.714394,48.391984,6.437538,0.074469,3.072438,1344.952955,1430.695122
5,Dato_formacion,,4327.3296,2.706416,48.214551,6.425562,0.071858,3.251025,1590.184938,1534.69628
5,Dato_formacion,,4327.482,2.688524,48.075953,6.328691,0.075572,3.40178,1513.676689,1509.57697
5,Dato_formacion,,4327.6344,2.672514,48.103036,6.022978,0.0816,3.467835,1067.050719,1348.821373
5,Dato_formacion,,4327.7868,2.666692,48.60054,6.000001,0.083815,3.490897,696.185495,900.015859
5,Dato_formacion,,4327.9392,2.673709,48.796742,6.000001,0.074235,3.642082,459.818136,604.875353
6,Dato_formacion,,4328.0916,2.690271,49.909905,9.653932,0.063099,3.703387,271.433134,200.554816
3,Dato_formacion,,4328.244,2.667545,49.704822,12.987953,0.062598,4.054573,206.176058,126.595319
4,Dato_formacion,,4328.3964,2.664399,50.556171,26.633776,0.052917,4.378256,68.607657,41.469513
4,Dato_formacion,,4328.5488,2.664047,51.989412,47.108889,0.04794,4.552628,32.004947,19.24932
1,Dato_formacion,,4328.7012,2.66242,53.225622,67.7183,0.050829,4.539682,19.095422,11.626472
1,Dato_formacion,,4328.8536,2.65939,54.024795,76.605884,0.057005,4.444133,16.388396,9.902309
1,Dato_formacion,,4329.006,2.682042,54.024774,75.221736,0.053331,4.210561,16.976579,10.211154
1,Dato_formacion,,4329.1584,2.719906,53.207035,62.511544,0.049667,3.739643,21.857871,13.17053
6,Dato_formacion,,4329.3108,2.747366,52.243231,43.680898,0.051167,3.277345,25.37814,19.072033
6,Dato_formacion,,4329.4632,2.763023,51.637837,34.671947,0.048139,3.124571,29.383538,24.51131
6,Dato_formacion,,4329.6156,2.764364,51.603824,28.457488,0.049651,3.059219,33.817451,30.612515
6,Dato_formacion,,4329.768,2.759547,52.369674,29.196902,0.050699,3.10057,40.693157,32.792959
6,Dato_formacion,,4329.9204,2.736179,54.092494,33.157127,0.058204,3.233843,37.151849,28.75988
6,Dato_formacion,,4330.0728,2.698166,56.008891,40.838104,0.076766,3.28926,21.883368,20.250503
6,Dato_formacion,,4330.2252,2.657001,57.293863,51.872222,0.108969,3.024968,11.281658,12.1402
5,Dato_formacion,,4330.3776,2.616615,56.914281,59.377999,0.136496,2.881214,8.542241,9.668122
5,Dato_formacion,,4330.53,2.616408,55.617408,59.095868,0.1367,2.881649,11.134133,10.484276
5,Dato_formacion,,4330.6824,2.638723,54.020841,51.991641,0.123246,2.916498,20.035986,14.856108
5,Dato_formacion,,4330.8348,2.662722,52.529803,34.080165,0.106695,2.981293,32.99089,25.582674
5,Dato_formacion,,4330.9872,2.674235,51.870331,13.020616,0.09704,3.038943,51.019361,65.303275
5,Dato_formacion,,4331.1396,2.66693,51.709803,6.000004,0.09771,3.114579,76.823316,159.450273
5,Dato_formacion,,4331.292,2.672363,52.156956,6.000014,0.09481,3.117298,114.394911,262.747899
5,Dato_formacion,,4331.4444,2.669122,52.25309,6.000014,0.096597,3.115588,152.274402,356.246871
5,Dato_formacion,,4331.5968,2.669122,51.715089,6.000014,0.096597,3.115588,160.971631,352.077816
5,Dato_formacion,,4331.7492,2.667936,51.77418,6.000014,0.097251,3.11496,160.474757,352.691754
5,Dato_formacion,,4331.9016,2.661011,52.129223,6.000007,0.099669,3.14823,151.720176,341.861525
5,Dato_formacion,,4332.054,2.653109,52.386415,6.000007,0.102903,3.172628,117.877,264.355411
5,Dato_formacion,,4332.2064,2.65166,52.312618,6.000007,0.097114,3.346586,92.819538,188.972914
5,Dato_formacion,,4332.3588,2.670995,51.792897,6.000001,0.089651,3.272185,74.917311,144.057422
5,Dato_formacion,,4332.5112,2.682089,51.523398,6.000007,0.083509,3.278511,83.009179,156.033959
5,Dato_formacion,,4332.6636,2.695631,51.052161,6,0.084481,3.064622,96.042944,189.678477
5,Dato_formacion,,4332.816,2.695659,51.057834,6.000187,0.084466,3.06464,94.942404,195.164775
5,Dato_formacion,,4332.9684,2.6941,51.096586,6.000076,0.085308,3.06389,87.723926,179.934138
5,Dato_formacion,,4333.1208,2.682879,51.999948,6.000076,0.091422,3.058344,84.061683,189.386785
5,Dato_formacion,,4333.2732,2.666042,51.774309,6.000076,0.100677,3.049737,69.357884,151.010584
5,Dato_formacion,,4333.4256,2.651323,52.610591,6.000076,0.108768,3.042124,83.894953,204.049175
5,Dato_formacion,,4333.578,2.64192,51.905531,6.000076,0.111535,3.10138,137.188278,301.429466
5,Dato_formacion,,4333.7304,2.646808,51.663789,6.000076,0.108841,3.104011,176.378174,376.788163
5,Dato_formacion,,4333.8828,2.635711,50.927129,6.000076,0.108841,3.261831,317.817355,587.116582
5,Dato_formacion,,4334.0352,2.64264,51.017539,6.000074,0.10382,3.301783,213.890249,401.996452
5,Dato_formacion,,4334.1876,2.625041,50.798932,6.000003,0.115781,3.231539,185.255128,340.395378
5,Dato_formacion,,4334.34,2.608179,50.677922,6,0.119136,3.382446,147.341325,253.79044
5,Dato_formacion,,4334.4924,2.597396,50.669284,6.000924,0.127155,3.320469,118.168208,210.251731
5,Dato_formacion,,4334.6448,2.609243,50.637352,6.000924,0.120676,3.324586,117.955886,209.568822
5,Dato_formacion,,4334.7972,2.640347,50.261012,6,0.108795,3.198541,151.172533,261.791227
5,Dato_formacion,,4334.9496,2.66822,50.004201,6.000001,0.0943,3.190757,187.422761,320.753582
5,Dato_formacion,,4335.102,2.689964,49.815538,6,0.084111,3.154065,214.155678,363.339127
5,Dato_formacion,,4335.2544,2.700379,49.580942,6.134396,0.078843,3.150241,277.853333,448.09041
5,Dato_formacion,,4335.4068,2.698013,49.408814,6.626402,0.081217,3.123643,558.565442,491.78758
6,Dato_formacion,,4335.5592,2.681726,49.15722,7.245498,0.090356,3.090997,671.37618,493.043474
6,Dato_formacion,,4335.7116,2.664208,48.804361,6.390264,0.099974,3.073887,478.652289,449.227529
6,Dato_formacion,,4335.864,2.653352,48.885081,6.262995,0.105441,3.07838,338.652783,350.208586
5,Dato_formacion,,4336.0164,2.644561,48.744759,6.000054,0.105991,3.214287,195.799263,279.572493
5,Dato_formacion,,4336.1688,2.648644,48.797338,6.000004,0.094771,3.456151,202.623736,283.860243
5,Dato_formacion,,4336.3212,2.66459,49.054294,7.08567,0.083439,3.534235,346.510406,377.117124
5,Dato_formacion,,4336.4736,2.66025,49.213681,7.076621,0.081376,3.651585,379.167417,322.976684
5,Dato_formacion,,4336.626,2.648899,49.744305,7.829801,0.081568,3.810522,246.66658,216.092918
5,Dato_formacion,,4336.7784,2.647281,50.052627,6.000009,0.084554,3.749172,112.719041,161.896053
3,Dato_formacion,,4336.9308,2.635803,50.593259,6.002027,0.083779,3.936271,125.734414,183.823192
3,Dato_formacion,,4337.0832,2.624651,50.007536,6.000642,0.091542,3.890751,154.537877,219.639921
3,Dato_formacion,,4337.2356,2.611394,50.490398,6.000642,0.094686,3.998736,205.134168,269.634013
3,Dato_formacion,,4337.388,2.610331,50.574196,6.088029,0.093675,4.042268,296.157167,365.103042
3,Dato_formacion,,4337.5404,2.603401,50.893581,6.088029,0.093676,4.144518,298.003515,387.263834
3,Dato_formacion,,4337.6928,2.596016,50.855613,6.00438,0.098646,4.117285,194.735187,273.045342
3,Dato_formacion,,4337.8452,2.584234,51.055305,6.000001,0.110774,3.961816,148.572145,225.661239
3,Dato_formacion,,4337.9976,2.57641,51.258478,6.000062,0.11525,3.955605,123.708382,191.55731
3,Dato_formacion,,4338.15,2.57241,51.246095,6.000011,0.117538,3.952411,124.170315,192.263853
5,Dato_formacion,,4338.3024,2.578951,50.845133,6.000011,0.120114,3.784366,136.476685,213.988029
5,Dato_formacion,,4338.4548,2.585529,50.524134,6.000011,0.120114,3.687258,136.50998,213.988029
5,Dato_formacion,,4338.6072,2.601965,50.386989,6.000011,0.113178,3.634993,217.010295,343.2968
5,Dato_formacion,,4338.7596,2.627143,50.269087,6.000001,0.098012,3.680198,267.939234,422.918068
5,Dato_formacion,,4338.912,2.636783,50.168217,6.186616,0.091808,3.70846,371.415899,554.908495
5,Dato_formacion,,4339.0644,2.638211,50.278991,6.006143,0.092186,3.67801,417.458861,677.172588
5,Dato_formacion,,4339.2168,2.64093,50.641663,6.000001,0.092114,3.640796,396.244254,669.695104
5,Dato_formacion,,4339.3692,2.641474,50.923037,6.000001,0.093782,3.58836,374.040616,666.782724
5,Dato_formacion,,4339.5216,2.654999,50.735885,6,0.090896,3.472843,404.388781,755.868198
5,Dato_formacion,,4339.674,2.652631,50.582109,6,0.096773,3.350345,458.031345,885.523854
5,Dato_formacion,,4339.8264,2.638202,50.765745,6,0.105294,3.328631,416.183775,817.322851
5,Dato_formacion,,4339.9788,2.614044,51.257835,6,0.119304,3.297381,285.860008,583.806918
5,Dato_formacion,,4340.1312,2.604786,51.587003,6,0.12469,3.284888,188.126865,391.327463
5,Dato_formacion,,4340.2836,2.591472,51.858991,6,0.133978,3.225531,199.19123,446.641558
5,Dato_formacion,,4340.436,2.591224,52.172594,6,0.133211,3.250344,206.274199,476.593415
5,Dato_formacion,,4340.5884,2.579461,52.492952,6,0.139842,3.239537,168.798945,402.598757
5,Dato_formacion,,4340.7408,2.575777,52.859157,6.000001,0.144932,3.153831,130.161303,340.272051
5,Dato_formacion,,4340.8932,2.574731,52.909894,6.00004,0.144928,3.1692,131.509686,343.636176
5,Dato_formacion,,4341.0456,2.568819,53.076806,6.00004,0.148146,3.16582,183.564849,481.185913
5,Dato_formacion,,4341.198,2.57919,52.660242,6.00004,0.141737,3.19027,188.288695,463.722828
5,Dato_formacion,,4341.3504,2.57919,52.660242,6.00004,0.141737,3.19027,225.265068,555.304098
5,Dato_formacion,,4341.5028,2.59073,52.534733,6,0.135678,3.188251,244.492015,592.850365
5,Dato_formacion,,4341.6552,2.58858,52.69784,6,0.135678,3.219454,203.469903,494.131747
5,Dato_formacion,,4341.8076,2.583127,52.838811,6,0.137706,3.243115,156.957511,384.116178
5,Dato_formacion,,4341.96,2.580291,52.870309,6.000003,0.137663,3.285571,183.294771,443.926541
5,Dato_formacion,,4342.1124,2.576958,52.139569,6.000423,0.126415,3.6455,283.11779,527.943953
3,Dato_formacion,,4342.2648,2.57435,52.196151,6.000001,0.11797,3.914557,350.946739,638.043451
3,Dato_formacion,,4342.4172,2.587499,52.379219,6.000001,0.106482,4.033116,432.956768,771.300681
3,Dato_formacion,,4342.5696,2.580637,52.50144,6.000002,0.106445,4.136298,421.902323,739.284804
3,Dato_formacion,,4342.722,2.575833,52.568127,6.000002,0.104097,4.272264,361.140505,603.201997
3,Dato_formacion,,4342.8744,2.57932,52.454628,6,0.102153,4.274067,256.522165,421.364491
3,Dato_formacion,,4343.0268,2.586327,52.283888,6.000025,0.096649,4.319027,179.078254,280.453257
3,Dato_formacion,,4343.1792,2.579187,52.204223,6.000001,0.101467,4.293852,177.516019,279.990305
3,Dato_formacion,,4343.3316,2.580783,51.986756,6,0.100563,4.295078,196.767436,305.652809
3,Dato_formacion,,4343.484,2.581369,51.841833,6,0.098611,4.3398,210.70428,319.998888
3,Dato_formacion,,4343.6364,2.591604,51.372874,6,0.093433,4.328078,246.058451,356.302891
3,Dato_formacion,,4343.7888,2.588158,51.428262,6,0.093399,4.380535,276.428308,397.738187
5,Dato_formacion,,4343.9412,2.630357,50.167326,6,0.091699,3.804788,496.795076,715.449376
5,Dato_formacion,,4344.0936,2.625929,49.752862,6,0.094207,3.801598,492.095668,715.501447
3,Dato_formacion,,4344.246,2.617216,50.489158,6.000096,0.09566,3.889121,360.126897,543.445614
5,Dato_formacion,,4344.3984,2.613823,50.134104,6,0.099288,3.840822,354.358168,527.966042
5,Dato_formacion,,4344.5508,2.619517,50.548649,6,0.099446,3.753413,393.788129,634.4708
5,Dato_formacion,,4344.7032,2.633559,50.885636,6,0.097261,3.608369,340.549217,600.018939
5,Dato_formacion,,4344.8556,2.644902,50.963682,6,0.097426,3.441035,318.793391,602.407355
5,Dato_formacion,,4345.008,2.668145,50.645146,6,0.087107,3.386426,574.531935,1203.549386
5,Dato_formacion,,4345.1604,2.678815,50.107805,6,0.084313,3.309865,773.11415,1688.821705
5,Dato_formacion,,4345.3128,2.680757,50.006383,6,0.087153,3.207676,723.984701,1600.18363
5,Dato_formacion,,4345.4652,2.671589,50.206214,6,0.093682,3.163968,540.739777,1180.154301
5,Dato_formacion,,4345.6176,2.660075,50.110331,6,0.099425,3.173668,403.151115,800.944117
5,Dato_formacion,,4345.77,2.654731,49.651772,6,0.102377,3.170739,350.705728,652.825226
5,Dato_formacion,,4345.9224,2.655249,49.382692,6.000003,0.09878,3.258372,474.712622,822.541306
5,Dato_formacion,,4346.0748,2.655291,48.840434,6.000009,0.095054,3.356874,513.361886,807.882228
5,Dato_formacion,,4346.2272,2.666869,48.693888,6,0.079278,3.611483,704.224791,1004.233804
5,Dato_formacion,,4346.3796,2.667735,48.700058,6,0.078801,3.611967,816.485842,1173.402614
5,Dato_formacion,,4346.532,2.681273,49.051498,6.000001,0.071171,3.620717,742.772681,1096.529677
5,Dato_formacion,,4346.6844,2.681759,49.711537,6,0.070154,3.63998,536.137205,851.922583
5,Dato_formacion,,4346.8368,2.671513,50.302338,6.000001,0.075905,3.633561,453.571861,753.60826
5,Dato_formacion,,4346.9892,2.657527,50.155862,6,0.082234,3.665358,453.719242,731.561471
5,Dato_formacion,,4347.1416,2.652577,49.929338,6,0.082879,3.719331,496.649765,778.817525
5,Dato_formacion,,4347.294,2.66172,49.77681,6,0.075006,3.797837,657.535092,1027.688135
5,Dato_formacion,,4347.4464,2.673492,49.473526,6,0.069712,3.768382,764.493367,1161.324732
5,Dato_formacion,,4347.5988,2.695083,49.253841,6,0.063144,3.636745,773.542987,1261.406297
6,Dato_formacion,,4347.7512,2.722493,49.353059,6.095481,0.054134,3.488074,906.468051,1446.967873
6,Dato_formacion,,4347.9036,2.733867,49.041137,6,0.045842,3.544776,716.418918,1165.14656
6,Dato_formacion,,4348.056,2.733867,49.012861,6,0.045842,3.544776,1515.28768,2671.06319
6,Dato_formacion,,4348.2084,2.724741,49.019325,6.062919,0.050432,3.552755,534.319215,693.53142
6,Dato_formacion,,4348.3608,2.697872,48.795859,6,0.052286,3.880996,482.903441,625.378942
4,Dato_formacion,,4348.5132,2.695228,48.828872,6.000139,0.047186,4.050708,507.057626,624.468366
4,Dato_formacion,,4348.6656,2.692208,48.518781,6,0.046714,4.106324,571.143515,661.750598
4,Dato_formacion,,4348.818,2.696605,48.332765,6.000031,0.045338,4.079608,577.671845,661.355341
6,Dato_formacion,,4348.9704,2.710234,47.982849,6.022727,0.047876,3.81996,663.745976,792.267929
6,Dato_formacion,,4349.1228,2.720515,47.830269,6,0.051976,3.567615,456.135401,568.188875
6,Dato_formacion,,4349.2752,2.721203,47.839287,6,0.055993,3.453893,420.794995,546.571921
6,Dato_formacion,,4349.4276,2.716277,48.238069,6,0.055993,3.522509,373.603361,501.563159
6,Dato_formacion,,4349.58,2.709976,48.645395,6,0.059373,3.522885,357.378963,502.450958
6,Dato_formacion,,4349.7324,2.704218,48.90796,6,0.05705,3.666007,431.876702,622.730478
6,Dato_formacion,,4349.8848,2.699225,49.023297,6,0.056497,3.749625,585.839759,827.844975
6,Dato_formacion,,4350.0372,2.700841,49.139252,6,0.052878,3.822974,704.679136,1029.05334
6,Dato_formacion,,4350.1896,2.704362,49.235195,6,0.052167,3.792125,784.435249,1214.377202
6,Dato_formacion,,4350.342,2.715688,49.087234,6,0.052167,3.632928,389.152088,583.943286
6,Dato_formacion,,4350.4944,2.733673,49.435664,6,0.048533,3.477905,725.722557,1417.466489
6,Dato_formacion,,4350.6468,2.732207,49.470627,6,0.049334,3.477108,549.610241,1011.463745
6,Dato_formacion,,4350.7992,2.730343,49.373399,6,0.055567,3.340389,410.891992,724.745327
6,Dato_formacion,,4350.9516,2.726102,49.07255,6.000002,0.05855,3.32234,313.375438,521.376072
5,Dato_formacion,,4351.104,2.720089,49.035436,6.000002,0.061887,3.31905,350.229852,590.209045
5,Dato_formacion,,4351.2564,2.716481,49.228761,6.000001,0.063893,3.316666,584.219836,1063.788988
5,Dato_formacion,,4351.4088,2.712016,49.149307,6,0.063459,3.390118,647.297035,1135.43751
5,Dato_formacion,,4351.5612,2.702442,49.189232,6,0.062471,3.550128,569.496174,925.969699
5,Dato_formacion,,4351.7136,2.687681,49.226637,6,0.068563,3.597649,401.91527,611.145513
5,Dato_formacion,,4351.866,2.658179,49.465116,6.000001,0.076392,3.808011,239.35778,324.897967
5,Dato_formacion,,4352.0184,2.657005,49.52486,6.000001,0.077047,3.807226,222.496235,302.151259
4,Dato_formacion,,4352.1708,2.661617,49.760516,6.000002,0.060306,4.187151,554.046684,688.006102
4,Dato_formacion,,4352.3232,2.668032,49.929626,6.011432,0.048458,4.411196,1317.093583,1354.174187
4,Dato_formacion,,4352.4756,2.667413,49.463768,6,0.054213,4.267854,1451.781551,1802.323906
3,Dato_formacion,,4352.628,2.660444,49.38242,6,0.062126,4.158735,1329.090894,1725.260076
3,Dato_formacion,,4352.7804,2.652398,49.41078,6.000003,0.066781,4.151284,996.992633,1263.77423
3,Dato_formacion,,4352.9328,2.649634,49.47443,6.000003,0.068371,4.149112,686.786904,880.323817
3,Dato_formacion,,4353.0852,2.662644,49.044627,6.021691,0.066199,4.018896,963.783413,1179.095736
3,Dato_formacion,,4353.2376,2.664304,48.9486,6.009012,0.065061,4.025472,1276.670337,1588.555999
4,Dato_formacion,,4353.39,2.678818,49.202338,6.027449,0.054753,4.089343,1830.909493,2239.887473
3,Dato_formacion,,4353.5424,2.675427,48.752378,6,0.057105,4.075973,1936.916576,2362.170039
3,Dato_formacion,,4353.6948,2.677547,48.665383,6,0.057105,4.045524,1935.517785,2385.6925
3,Dato_formacion,,4353.8472,2.677039,48.678581,6,0.05739,4.045164,1738.239537,2143.515394
5,Dato_formacion,,4353.9996,2.684979,48.48818,6,0.057736,3.922454,1188.030699,1492.845509
5,Dato_formacion,,4354.152,2.679073,48.585433,6,0.06187,3.896888,754.860119,955.928899
5,Dato_formacion,,4354.3044,2.680326,48.533551,6,0.06187,3.878987,754.976646,955.93405
5,Dato_formacion,,4354.4568,2.681114,48.619181,6,0.062164,3.859898,1004.070523,1287.277328
6,Dato_formacion,,4354.6092,2.6962,48.68937,6,0.053615,3.870171,1191.347256,1635.977373
6,Dato_formacion,,4354.7616,2.697242,49.126637,6,0.051799,3.903183,1413.069285,2108.278077
6,Dato_formacion,,4354.914,2.696382,49.196186,6,0.052288,3.902585,1395.640279,2126.705931
4,Dato_formacion,,4355.0664,2.683223,49.299051,6,0.057084,3.963985,1238.693732,1792.630282
5,Dato_formacion,,4355.2188,2.68249,49.498953,6.000001,0.060279,3.89056,700.325288,1043.955528
6,Dato_formacion,,4355.3712,2.683117,49.443303,6.000001,0.061452,3.848709,386.99431,545.761582
6,Dato_formacion,,4355.5236,2.696129,49.284355,6,0.055318,3.826009,267.08961,371.748939
6,Dato_formacion,,4355.676,2.691277,49.303707,6,0.055318,3.894892,271.108195,370.660108
4,Dato_formacion,,4355.8284,2.685527,49.660994,6,0.054079,4.009933,357.791621,504.339524
4,Dato_formacion,,4355.9808,2.68031,50.143738,6,0.047798,4.25011,357.973174,496.812348
4,Dato_formacion,,4356.1332,2.67621,50.362734,6,0.048094,4.301373,333.547719,464.167368
3,Dato_formacion,,4356.2856,2.64702,50.215843,6,0.072658,4.072109,377.613198,539.378464
3,Dato_formacion,,4356.438,2.621874,50.242236,6,0.083197,4.156847,378.387271,519.720382
3,Dato_formacion,,4356.5904,2.596025,50.70671,6,0.103684,3.98288,284.790574,431.162411
3,Dato_formacion,,4356.7428,2.583977,51.028747,6,0.110563,3.973396,235.249313,367.618241
5,Dato_formacion,,4356.8952,2.592431,51.333306,6.000013,0.112317,3.800297,199.201709,338.230372
5,Dato_formacion,,4357.0476,2.593785,51.278591,6.000013,0.112515,3.774979,198.728423,338.460465
5,Dato_formacion,,4357.2,2.598035,51.069693,6.000013,0.112515,3.712564,199.197575,338.460465
5,Dato_formacion,,4357.3524,2.598306,50.363931,6.000013,0.112515,3.70859,277.756039,438.230315
3,Dato_formacion,,4357.5048,2.621271,49.977575,6.000005,0.091074,3.95231,403.493644,563.065797
5,Dato_formacion,,4357.6572,2.62793,49.676773,6.000005,0.091074,3.855168,403.500414,563.065797
5,Dato_formacion,,4357.8096,2.644579,49.385256,6.000306,0.083029,3.830135,754.887017,1045.988352
4,Dato_formacion,,4357.962,2.67515,48.961056,6,0.057921,4.057215,1259.194669,1304.083466
4,Dato_formacion,,4358.1144,2.677592,48.839218,6.000001,0.057658,4.029195,1078.209637,1244.082108
3,Dato_formacion,,4358.2668,2.661135,49.154256,6,0.065986,4.044577,922.153185,981.306464
3,Dato_formacion,,4358.4192,2.634991,49.711515,6.000006,0.080668,4.031414,650.023311,849.673762
3,Dato_formacion,,4358.5716,2.615621,50.148901,6.000014,0.093479,3.967726,392.354348,526.678441
3,Dato_formacion,,4358.724,2.615621,50.148901,6.000014,0.093479,3.967726,403.576588,535.748321
5,Dato_formacion,,4358.8764,2.628957,49.649832,6.000059,0.090296,3.860414,540.889546,737.274499
5,Dato_formacion,,4359.0288,2.669183,48.729973,6.000003,0.067411,3.889431,578.622644,712.783411
